Techs,Count
"['JS \\ javascript', 'PYTHON', 'TS \\ TypeScript', 'Java', 'H', 'Amazon Web Services \\ AWS', 'Node.js', 'React']",1
"['JS \\ javascript', 'PYTHON', 'TS \\ TypeScript', 'Java', 'Node.js', 'React', 'Next.js', 'Angular']",1
"['JS \\ javascript', 'PYTHON', 'TS \\ TypeScript', 'Snowflake', 'Amazon Web Services \\ AWS', 'Node.js', 'NestJS', 'Make']",1
"['JS \\ javascript', 'SQL', 'Java', 'Amazon Web Services \\ AWS', 'React', 'Angular', 'Spring Boot', 'Kubernetes']",1
"['JS \\ javascript', 'SQL', 'Java', 'Go', 'PostgreSQL', 'Google Cloud \\ GCP', 'React', 'Spring Boot']",2
"['JS \\ javascript', 'SQL', 'Java', 'Oracle', 'Amazon Web Services \\ AWS', 'Azure', 'React', 'Spring Boot']",1
"['JS \\ javascript', 'SQL', 'PHP', 'MySQL', 'React', 'Vue.js', 'Laravel', 'Make']",1
"['JS \\ javascript', 'SQL', 'TS \\ TypeScript', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Node.js', 'React']",1
"['JS \\ javascript', 'SQL', 'TS \\ TypeScript', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'React', 'Angular']",1
"['JS \\ javascript', 'SQL', 'TS \\ TypeScript', 'Java', 'Kotlin', 'PostgreSQL', 'Node.js', 'Make']",1
"['JS \\ javascript', 'SQL', 'TS \\ TypeScript', 'Java', 'Ruby', 'Amazon Web Services \\ AWS', 'React', 'Make']",1
"['JS \\ javascript', 'SQL', 'TS \\ TypeScript', 'PHP', 'Node.js', 'Angular', 'Laravel', 'Docker']",1
"['JS \\ javascript', 'SQL', 'TS \\ TypeScript', 'Redis', 'Amazon Web Services \\ AWS', 'Node.js', 'React', 'Docker']",1
"['JS \\ javascript', 'TS \\ TypeScript', 'Amazon Web Services \\ AWS', 'Node.js', 'React', 'Next.js', 'Make', 'Kubernetes']",1
"['JS \\ javascript', 'TS \\ TypeScript', 'Amazon Web Services \\ AWS', 'Vercel', 'Heroku', 'React', 'Next.js', 'Angular']",1
"['JS \\ javascript', 'TS \\ TypeScript', 'Azure', 'React', 'ASP.NET', 'Docker', 'Vite', 'Kubernetes']",1
"['JS \\ javascript', 'TS \\ TypeScript', 'Go', 'PostgreSQL', 'Docker', 'Make', 'Kubernetes', 'Terraform']",2
"['JS \\ javascript', 'TS \\ TypeScript', 'Java', 'Amazon Web Services \\ AWS', 'Node.js', 'React', 'Angular', 'Docker']",1
"['JS \\ javascript', 'TS \\ TypeScript', 'Java', 'Azure', 'Google Cloud \\ GCP', 'React', 'Spring Boot', 'Make']",1
"['JS \\ javascript', 'TS \\ TypeScript', 'Java', 'MongoDB', 'React', 'Spring Boot', 'Make', 'Kubernetes']",1
"['JS \\ javascript', 'TS \\ TypeScript', 'MySQL', 'Amazon Web Services \\ AWS', 'Vercel', 'Node.js', 'React', 'npm']",1
"['JS \\ javascript', 'TS \\ TypeScript', 'MySQL', 'MongoDB', 'Amazon Web Services \\ AWS', 'Node.js', 'React', 'Make']",1
"['JS \\ javascript', 'TS \\ TypeScript', 'Ruby', 'Amazon Web Services \\ AWS', 'React', 'Ruby on Rails', 'Docker', 'Terraform']",1
"['JS \\ javascript', 'TS \\ TypeScript', 'Rust', 'Solidity', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'React']",1
"['MySQL', 'Elasticsearch', 'Amazon Web Services \\ AWS', 'React', 'Angular', 'Phoenix', 'Docker', 'Kubernetes']",1
"['PYTHON', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'VMware', 'Docker', 'Kubernetes', 'Ansible']",1
"['PYTHON', 'Bash', 'Java', 'Google Cloud \\ GCP', 'Docker', 'Kubernetes', 'Terraform', 'Ansible']",1
"['PYTHON', 'Bash', 'PHP', 'PostgreSQL', 'Redis', 'Amazon Web Services \\ AWS', 'Puppet', 'Chef']",1
"['PYTHON', 'Bash', 'PowerShell', 'Ada', 'Amazon Web Services \\ AWS', 'Docker', 'Kubernetes', 'Terraform']",1
"['PYTHON', 'Bash', 'PowerShell', 'Ruby', 'Perl', 'Ansible', 'Puppet', 'Chef']",1
"['PYTHON', 'Bash', 'VMware', 'Docker', 'Make', 'Kubernetes', 'Ansible', 'Puppet']",9
"['PYTHON', 'C++', 'Bash', 'C', 'Amazon Web Services \\ AWS', 'Azure', 'VMware', 'OpenStack']",1
"['PYTHON', 'C++', 'Bash', 'C', 'Docker', 'Make', 'Ansible', 'Podman']",1
"['PYTHON', 'C++', 'C', 'Amazon Web Services \\ AWS', 'Azure', 'Docker', 'Make', 'Kubernetes']",1
"['PYTHON', 'C++', 'C', 'PostgreSQL', 'MySQL', 'Amazon Web Services \\ AWS', 'Terraform', 'Ansible']",1
"['PYTHON', 'C++', 'C#', 'Java', 'C', 'Perl', 'Amazon Web Services \\ AWS', 'Make']",1
"['PYTHON', 'C++', 'Java', 'C', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Make']",3
"['PYTHON', 'C++', 'Java', 'C', 'Amazon Web Services \\ AWS', 'Spring Boot', 'Docker', 'Kubernetes']",1
"['PYTHON', 'C++', 'Java', 'C', 'Go', 'Kotlin', 'Ruby', 'Make']",1
"['PYTHON', 'C++', 'Java', 'C', 'PowerShell', 'Ruby', 'Amazon Web Services \\ AWS', 'Make']",1
"['PYTHON', 'C++', 'Java', 'C', 'R', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP']",1
"['PYTHON', 'C++', 'Java', 'C', 'Zephyr', 'Amazon Web Services \\ AWS', 'Azure', 'Make']",1
"['PYTHON', 'C++', 'SQL', 'Bash', 'C', 'Scala', 'Cassandra', 'Docker']",1
"['PYTHON', 'C++', 'SQL', 'C', 'Swift', 'SQLite', 'Cockroachdb', 'Make']",1
"['PYTHON', 'C++', 'SQL', 'Java', 'C', 'Amazon Web Services \\ AWS', 'Azure', 'Docker']",1
"['PYTHON', 'C++', 'SQL', 'Java', 'C', 'PHP', 'Oracle', 'React']",1
"['PYTHON', 'C++', 'SQL', 'Java', 'C', 'Scala', 'Azure', 'Make']",1
"['PYTHON', 'C++', 'TS \\ TypeScript', 'Bash', 'C', 'Go', 'H', 'Make']",1
"['PYTHON', 'C++', 'TS \\ TypeScript', 'C', 'Rust', 'React', 'Make', 'Kubernetes']",1
"['PYTHON', 'C++', 'TS \\ TypeScript', 'Java', 'C', 'Assembly', 'Perl', 'Make']",1
"['PYTHON', 'Go', 'Amazon Web Services \\ AWS', 'Docker', 'Make', 'Kubernetes', 'Terraform', 'Ansible']",1
"['PYTHON', 'Java', 'Google Cloud \\ GCP', 'React', 'Angular', 'Spring Boot', 'Make', 'Gradle']",1
"['PYTHON', 'Java', 'PHP', 'R', 'Amazon Web Services \\ AWS', 'Angular', 'Spring Boot', 'Terraform']",1
"['PYTHON', 'Java', 'R', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Docker', 'Kubernetes']",1
"['PYTHON', 'Java', 'R', 'Databricks', 'Databricks', 'Docker', 'Make', 'Kubernetes']",1
"['PYTHON', 'Java', 'Redis', 'Amazon Web Services \\ AWS', 'Spring Boot', 'Make', 'Maven', 'Terraform']",1
"['PYTHON', 'Java', 'Rust', 'Amazon Web Services \\ AWS', 'Google Cloud \\ GCP', 'Docker', 'Make', 'Kubernetes']",2
"['PYTHON', 'Java', 'Scala', 'Databricks', 'Amazon Web Services \\ AWS', 'Databricks', 'Make', 'Terraform']",1
"['PYTHON', 'Java', 'Scala', 'Oracle', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Make']",1
"['PYTHON', 'PostgreSQL', 'Amazon Web Services \\ AWS', 'React', 'Angular', 'Django', 'Docker', 'Kubernetes']",1
"['PYTHON', 'Ruby', 'Amazon Web Services \\ AWS', 'Docker', 'Make', 'Kubernetes', 'Terraform', 'Ansible']",1
"['PYTHON', 'Ruby', 'Amazon Web Services \\ AWS', 'Google Cloud \\ GCP', 'Flask', 'Django', 'Ruby on Rails', 'Make']",1
"['PYTHON', 'SQL', 'Go', 'PostgreSQL', 'Amazon Web Services \\ AWS', 'Azure', 'Make', 'Terraform']",1
"['PYTHON', 'SQL', 'Go', 'Snowflake', 'Databricks', 'Amazon Web Services \\ AWS', 'Databricks', 'Kubernetes']",1
"['PYTHON', 'SQL', 'R', 'MATLAB', 'Oracle', 'Dynamodb', 'Amazon Web Services \\ AWS', 'Make']",1
"['PYTHON', 'SQL', 'R', 'Snowflake', 'Databricks', 'Databricks', 'Make', 'Kubernetes']",1
"['SQL', 'Java', 'Oracle', 'Express', 'Angular', 'Spring Boot', 'Make', 'Maven']",1
"['SQL', 'Java', 'PostgreSQL', 'Oracle', 'Amazon Web Services \\ AWS', 'Azure', 'Spring Boot', 'Make']",1
"['SQL', 'Java', 'PostgreSQL', 'Redis', 'Cosmos DB', 'Cassandra', 'Azure', 'Docker']",1
"['SQL', 'TS \\ TypeScript', 'Go', 'Azure', 'React', 'Make', 'Kubernetes', 'Terraform']",1
"['TS \\ TypeScript', 'Java', 'Ada', 'MySQL', 'Couchbase', 'Azure', 'React', 'Spring Boot']",1
"['TS \\ TypeScript', 'Java', 'Go', 'Scala', 'Clickhouse', 'React', 'Make', 'Kubernetes']",1
"['C#', 'SQL', 'Go', 'Assembly', 'Couchbase', 'ASP.NET CORE', 'ASP.NET', 'Docker', 'Kubernetes']",1
"['C++', 'SQL', 'Bash', 'Java', 'C', 'PowerShell', 'Oracle', 'Amazon Web Services \\ AWS', 'Azure']",1
"['C++', 'SQL', 'C', 'Amazon Web Services \\ AWS', 'Azure', 'Angular', 'ASP.NET CORE', 'ASP.NET', 'Make']",1
"['C++', 'SQL', 'C', 'Dynamodb', 'Amazon Web Services \\ AWS', 'Azure', 'Docker', 'Kubernetes', 'Terraform']",1
"['C++', 'SQL', 'C', 'Microsoft SQL Server', 'Databricks', 'Amazon Web Services \\ AWS', 'Azure', 'Databricks', 'Make']",1
"['C++', 'SQL', 'C', 'PostgreSQL', 'MongoDB', 'Amazon Web Services \\ AWS', 'Azure', 'Angular', 'Pulumi']",1
"['C++', 'SQL', 'C', 'PowerShell', 'Microsoft SQL Server', 'Azure', 'Docker', 'Make', 'Kubernetes']",1
"['C++', 'SQL', 'C', 'Redis', 'Azure', 'AngularJS', 'Docker', 'Make', 'Kubernetes']",1
"['C++', 'SQL', 'Java', 'C', 'Oracle', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Make']",1
"['C++', 'SQL', 'Java', 'C', 'Oracle', 'Azure', 'Google Cloud \\ GCP', 'Make', 'Kubernetes']",1
"['C++', 'SQL', 'Java', 'C', 'Perl', 'Oracle', 'Make', 'Maven', 'Ant']",1
"['C++', 'SQL', 'Java', 'C', 'PostgreSQL', 'MySQL', 'Snowflake', 'Cassandra', 'Make']",1
"['C++', 'SQL', 'TS \\ TypeScript', 'C', 'Amazon Web Services \\ AWS', 'Azure', 'React', 'Phoenix', 'Make']",1
"['Go', 'Kotlin', 'Swift', 'Scala', 'Haskell', 'Clojure', 'Erlang', 'F#', 'Make']",1
"['HTML \\ CSS', 'C++', 'SQL', 'C', 'PHP', 'MySQL', 'Azure', 'Angular', 'ASP.NET']",1
"['HTML \\ CSS', 'PYTHON', 'Go', 'PostgreSQL', 'Amazon Web Services \\ AWS', 'React', 'Angular', 'Django', 'Docker']",1
"['HTML \\ CSS', 'PYTHON', 'SQL', 'Cosmos DB', 'Databricks', 'Neo4J', 'Azure', 'Databricks', 'Make']",1
"['HTML \\ CSS', 'SQL', 'TS \\ TypeScript', 'Java', 'React', 'Spring Boot', 'Docker', 'Make', 'Kubernetes']",1
"['Java', 'Go', 'Dynamodb', 'Amazon Web Services \\ AWS', 'Azure', 'OpenShift', 'Spring Boot', 'Docker', 'Kubernetes']",1
"['Java', 'Go', 'Rust', 'Scala', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Docker', 'Kubernetes']",1
"['Java', 'MongoDB', 'Dynamodb', 'Cassandra', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Docker', 'Kubernetes']",1
"['Java', 'Oracle', 'Amazon Web Services \\ AWS', 'OpenShift', 'jQuery', 'AngularJS', 'Kubernetes', 'Maven', 'Gradle']",1
"['JS \\ javascript', 'Amazon Web Services \\ AWS', 'Node.js', 'React', 'Angular', 'Vue.js', 'Make', 'Webpack', 'GraphQL[^w+#][W]REST']",1
"['JS \\ javascript', 'C#', 'SQL', 'TS \\ TypeScript', 'React', 'Angular', 'ASP.NET CORE', 'Vue.js', 'ASP.NET']",1
"['JS \\ javascript', 'C++', 'SQL', 'C', 'Azure', 'Google Cloud \\ GCP', 'React', 'Docker', 'Kubernetes']",1
"['JS \\ javascript', 'C++', 'SQL', 'C', 'Azure', 'React', 'Angular', 'ASP.NET', 'Flutter']",1
"['JS \\ javascript', 'C++', 'SQL', 'C', 'Azure', 'Vercel', 'React', 'Angular', 'Make']",1
"['JS \\ javascript', 'C++', 'SQL', 'C', 'Cobol', 'Microsoft SQL Server', 'Oracle', 'Azure', 'ASP.NET']",1
"['JS \\ javascript', 'C++', 'SQL', 'C', 'Oracle', 'React', 'jQuery', 'Angular', 'ASP.NET']",1
"['JS \\ javascript', 'C++', 'SQL', 'C', 'Oracle', 'Snowflake', 'Amazon Web Services \\ AWS', 'Azure', 'Make']",1
"['JS \\ javascript', 'C++', 'SQL', 'C', 'PHP', 'Apex', 'MySQL', 'Azure', 'ASP.NET']",1
"['JS \\ javascript', 'C++', 'SQL', 'Java', 'C', 'Amazon Web Services \\ AWS', 'Azure', 'Node.js', 'AngularJS']",1
"['JS \\ javascript', 'C++', 'SQL', 'TS \\ TypeScript', 'C', 'Azure', 'jQuery', 'ASP.NET', 'Make']",2
"['JS \\ javascript', 'C++', 'TS \\ TypeScript', 'C', 'Azure', 'React', 'ASP.NET CORE', 'ASP.NET', 'Docker']",1
"['JS \\ javascript', 'C++', 'TS \\ TypeScript', 'Java', 'C', 'Amazon Web Services \\ AWS', 'Azure', 'Heroku', 'Make']",1
"['JS \\ javascript', 'HTML \\ CSS', 'Amazon Web Services \\ AWS', 'Azure', 'React', 'Angular', 'Vue.js', 'WordPress', 'Drupal']",1
"['JS \\ javascript', 'HTML \\ CSS', 'C++', 'C', 'React', 'Angular', 'Vue.js', 'WordPress', 'Make']",1
"['JS \\ javascript', 'HTML \\ CSS', 'C++', 'SQL', 'C', 'Azure', 'jQuery', 'Angular', 'Blazor']",1
"['JS \\ javascript', 'HTML \\ CSS', 'C++', 'SQL', 'C', 'Azure', 'React', 'Angular', 'ASP.NET']",1
"['JS \\ javascript', 'HTML \\ CSS', 'C++', 'SQL', 'C', 'MySQL', 'Microsoft SQL Server', 'ASP.NET', 'Make']",1
"['JS \\ javascript', 'HTML \\ CSS', 'C++', 'SQL', 'C', 'R', 'Visual Basic', 'React', 'ASP.NET']",2
"['JS \\ javascript', 'HTML \\ CSS', 'C++', 'SQL', 'C', 'VBA', 'Microsoft Access', 'Angular', 'ASP.NET']",1
"['JS \\ javascript', 'HTML \\ CSS', 'C++', 'SQL', 'C', 'VBA', 'Microsoft SQL Server', 'jQuery', 'ASP.NET']",1
"['JS \\ javascript', 'HTML \\ CSS', 'C++', 'SQL', 'Java', 'C', 'Azure', 'React', 'Make']",1
"['JS \\ javascript', 'HTML \\ CSS', 'C++', 'SQL', 'Java', 'C', 'MySQL', 'Amazon Web Services \\ AWS', 'Make']",1
"['JS \\ javascript', 'HTML \\ CSS', 'C++', 'SQL', 'Java', 'C', 'Oracle', 'Angular', 'Make']",1
"['JS \\ javascript', 'HTML \\ CSS', 'C++', 'SQL', 'TS \\ TypeScript', 'Java', 'C', 'Angular', 'Maven']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PHP', 'MySQL', 'React', 'jQuery', 'Vue.js', 'WordPress', 'Make']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'C++', 'Bash', 'C', 'PostgreSQL', 'MySQL', 'VMware']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'C++', 'C#', 'Java', 'C', 'Swift', 'Make']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'C++', 'Java', 'C', 'React', 'Angular', 'Make']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'C++', 'SQL', 'C', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'C++', 'TS \\ TypeScript', 'Java', 'C', 'Go', 'Google Cloud \\ GCP']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'SQL', 'Go', 'React', 'ASP.NET', 'AngularJS', 'Make']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'SQL', 'Java', 'Amazon Web Services \\ AWS', 'Azure', 'React', 'Make']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'SQL', 'PHP', 'Apex', 'Dynamodb', 'Amazon Web Services \\ AWS', 'Drupal']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'SQL', 'PHP', 'MySQL', 'Amazon Web Services \\ AWS', 'Azure', 'WordPress']",1
"['JS \\ javascript', 'HTML \\ CSS', 'SQL', 'Apex', 'Crystal', 'Oracle', 'Amazon Web Services \\ AWS', 'jQuery', 'Make']",1
"['JS \\ javascript', 'HTML \\ CSS', 'SQL', 'Go', 'Azure', 'jQuery', 'Express', 'ASP.NET', 'Make']",1
"['JS \\ javascript', 'HTML \\ CSS', 'SQL', 'Java', 'Amazon Web Services \\ AWS', 'Azure', 'React', 'Angular', 'Spring Boot']",1
"['JS \\ javascript', 'HTML \\ CSS', 'SQL', 'Java', 'PostgreSQL', 'MySQL', 'Oracle', 'Google Cloud \\ GCP', 'Kubernetes']",1
"['JS \\ javascript', 'HTML \\ CSS', 'SQL', 'TS \\ TypeScript', 'Go', 'Dynamodb', 'Amazon Web Services \\ AWS', 'React', 'Make']",1
"['JS \\ javascript', 'HTML \\ CSS', 'TS \\ TypeScript', 'Amazon Web Services \\ AWS', 'React', 'Vue.js', 'Docker', 'Make', 'Kubernetes']",1
"['JS \\ javascript', 'HTML \\ CSS', 'TS \\ TypeScript', 'Java', 'PostgreSQL', 'jQuery', 'Angular', 'Spring Boot', 'AngularJS']",1
"['JS \\ javascript', 'PHP', 'MySQL', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'React', 'Next.js', 'Vue.js']",1
"['JS \\ javascript', 'PostgreSQL', 'MySQL', 'MariaDB', 'React', 'Vue.js', 'Django', 'WordPress', 'Laravel']",1
"['JS \\ javascript', 'PYTHON', 'C++', 'Java', 'C', 'Oracle', 'Spring Boot', 'Docker', 'Make']",3
"['JS \\ javascript', 'PYTHON', 'C++', 'SQL', 'C', 'PostgreSQL', 'Microsoft SQL Server', 'InfluxDB', 'Django']",1
"['JS \\ javascript', 'PYTHON', 'C++', 'SQL', 'Java', 'C', 'Google Cloud \\ GCP', 'React', 'Make']",1
"['JS \\ javascript', 'PYTHON', 'C++', 'SQL', 'Java', 'C', 'Ruby', 'Make', 'Ant']",1
"['JS \\ javascript', 'PYTHON', 'C++', 'SQL', 'TS \\ TypeScript', 'Bash', 'Java', 'C', 'Vue.js']",1
"['JS \\ javascript', 'PYTHON', 'C++', 'TS \\ TypeScript', 'C', 'Dynamodb', 'Google Cloud \\ GCP', 'React', 'FastAPI']",1
"['JS \\ javascript', 'PYTHON', 'C++', 'TS \\ TypeScript', 'C', 'PHP', 'Amazon Web Services \\ AWS', 'React', 'Make']",1
"['JS \\ javascript', 'PYTHON', 'C++', 'TS \\ TypeScript', 'Java', 'C', 'Go', 'Groovy', 'Scala']",1
"['JS \\ javascript', 'PYTHON', 'PostgreSQL', 'MySQL', 'MongoDB', 'Amazon Web Services \\ AWS', 'React', 'Flask', 'Django']",1
"['JS \\ javascript', 'PYTHON', 'SQL', 'Go', 'Ruby', 'MySQL', 'Google Cloud \\ GCP', 'Ruby on Rails', 'Kubernetes']",1
"['JS \\ javascript', 'PYTHON', 'SQL', 'Java', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'React', 'Angular']",1
"['JS \\ javascript', 'PYTHON', 'SQL', 'Java', 'Go', 'Snowflake', 'Amazon Web Services \\ AWS', 'Node.js', 'Make']",1
"['JS \\ javascript', 'PYTHON', 'SQL', 'Java', 'PHP', 'Amazon Web Services \\ AWS', 'Docker', 'Make', 'Kubernetes']",2
"['JS \\ javascript', 'PYTHON', 'SQL', 'Java', 'Swift', 'Scala', 'Oracle', 'React', 'Make']",1
"['JS \\ javascript', 'PYTHON', 'TS \\ TypeScript', 'Java', 'Amazon Web Services \\ AWS', 'Google Cloud \\ GCP', 'Node.js', 'React', 'Next.js']",1
"['JS \\ javascript', 'SQL', 'Java', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'React', 'Spring Boot', 'Kubernetes']",1
"['JS \\ javascript', 'SQL', 'Java', 'Elasticsearch', 'Solr', 'Amazon Web Services \\ AWS', 'Angular', 'Maven', 'Ant']",1
"['JS \\ javascript', 'SQL', 'Java', 'PostgreSQL', 'Elasticsearch', 'Amazon Web Services \\ AWS', 'React', 'Angular', 'Spring Boot']",1
"['JS \\ javascript', 'SQL', 'TS \\ TypeScript', 'Azure', 'Node.js', 'Express', 'NestJS', 'Make', 'Flutter']",3
"['JS \\ javascript', 'SQL', 'TS \\ TypeScript', 'Dynamodb', 'Amazon Web Services \\ AWS', 'Node.js', 'React', 'Express', 'Docker']",1
"['JS \\ javascript', 'TS \\ TypeScript', 'Go', 'React', 'Angular', 'Docker', 'Make', 'Kubernetes', 'Maven']",2
"['JS \\ javascript', 'TS \\ TypeScript', 'MySQL', 'Redis', 'Amazon Web Services \\ AWS', 'Node.js', 'Express', 'Docker', 'Make']",1
"['PYTHON', 'Bash', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Docker', 'Kubernetes', 'Terraform', 'Ansible']",1
"['PYTHON', 'Bash', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Docker', 'Kubernetes', 'Terraform', 'Podman']",1
"['PYTHON', 'Bash', 'Go', 'Groovy', 'Google Cloud \\ GCP', 'VMware', 'Docker', 'Kubernetes', 'Ansible']",1
"['PYTHON', 'Bash', 'Ruby', 'Amazon Web Services \\ AWS', 'Docker', 'Make', 'Kubernetes', 'Terraform', 'Puppet']",1
"['PYTHON', 'C++', 'Java', 'C', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Docker', 'Kubernetes']",1
"['PYTHON', 'C++', 'Java', 'C', 'Go', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Make']",1
"['PYTHON', 'C++', 'Java', 'C', 'Go', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Terraform']",1
"['PYTHON', 'C++', 'Java', 'C', 'Redis', 'Amazon Web Services \\ AWS', 'Express', 'Make', 'Kubernetes']",1
"['PYTHON', 'C++', 'SQL', 'Bash', 'C', 'PowerShell', 'Snowflake', 'Azure', 'Make']",1
"['PYTHON', 'C++', 'SQL', 'C', 'Go', 'Assembly', 'Oracle', 'Phoenix', 'Make']",1
"['PYTHON', 'C++', 'SQL', 'Java', 'C', 'Go', 'Databricks', 'Amazon Web Services \\ AWS', 'Databricks']",1
"['PYTHON', 'C++', 'SQL', 'Java', 'C', 'Go', 'Rust', 'Amazon Web Services \\ AWS', 'Make']",1
"['PYTHON', 'C++', 'SQL', 'Java', 'C', 'Microsoft SQL Server', 'Databricks', 'Azure', 'Databricks']",1
"['PYTHON', 'C++', 'TS \\ TypeScript', 'Java', 'C', 'Amazon Web Services \\ AWS', 'Spring Boot', 'Docker', 'Kubernetes']",1
"['PYTHON', 'Java', 'Go', 'Amazon Web Services \\ AWS', 'Azure', 'Docker', 'Kubernetes', 'Terraform', 'Ansible']",1
"['PYTHON', 'Java', 'Go', 'R', 'Amazon Web Services \\ AWS', 'Docker', 'Make', 'Kubernetes', 'Terraform']",1
"['PYTHON', 'Java', 'MySQL', 'Redis', 'Elasticsearch', 'Snowflake', 'Amazon Web Services \\ AWS', 'Azure', 'Make']",1
"['PYTHON', 'Java', 'MySQL', 'Redis', 'Oracle', 'Cassandra', 'Amazon Web Services \\ AWS', 'React', 'Angular']",1
"['PYTHON', 'Java', 'R', 'MongoDB', 'Dynamodb', 'OpenShift', 'Docker', 'Make', 'Kubernetes']",1
"['PYTHON', 'Java', 'Scala', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Docker', 'Make', 'Kubernetes']",2
"['PYTHON', 'PowerShell', 'Amazon Web Services \\ AWS', 'Google Cloud \\ GCP', 'Docker', 'Make', 'Kubernetes', 'Terraform', 'Ansible']",1
"['PYTHON', 'PowerShell', 'R', 'Amazon Web Services \\ AWS', 'Azure', 'Docker', 'Make', 'Terraform', 'Ansible']",1
"['PYTHON', 'R', 'Amazon Web Services \\ AWS', 'Docker', 'Kubernetes', 'Terraform', 'Ansible', 'Puppet', 'Chef']",1
"['PYTHON', 'R', 'H', 'Neo4J', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Docker', 'Kubernetes']",1
"['PYTHON', 'SQL', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Flask', 'Django', 'Docker', 'Kubernetes']",1
"['PYTHON', 'SQL', 'Go', 'Oracle', 'Databricks', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Databricks']",1
"['PYTHON', 'SQL', 'Go', 'Ruby', 'R', 'Scala', 'MySQL', 'Elasticsearch', 'Amazon Web Services \\ AWS']",1
"['PYTHON', 'SQL', 'Java', 'BigQuery', 'Google Cloud \\ GCP', 'Docker', 'Make', 'Kubernetes', 'Composer']",2
"['PYTHON', 'SQL', 'Java', 'Kotlin', 'PostgreSQL', 'Docker', 'Kubernetes', 'Gradle', 'Ansible']",1
"['PYTHON', 'SQL', 'Java', 'Scala', 'BigQuery', 'Google Cloud \\ GCP', 'Spring Boot', 'Terraform', 'Composer']",1
"['PYTHON', 'SQL', 'Java', 'Scala', 'Databricks', 'Amazon Web Services \\ AWS', 'Azure', 'Databricks', 'Make']",1
"['PYTHON', 'SQL', 'Java', 'Scala', 'Perl', 'Crystal', 'Oracle', 'Presto', 'Amazon Web Services \\ AWS']",1
"['PYTHON', 'SQL', 'R', 'MATLAB', 'Databricks', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Databricks']",1
"['PYTHON', 'SQL', 'TS \\ TypeScript', 'Java', 'PostgreSQL', 'Express', 'Angular', 'Spring Boot', 'Make']",1
"['PYTHON', 'SQL', 'TS \\ TypeScript', 'Java', 'Scala', 'Databricks', 'Azure', 'Databricks', 'Make']",1
"['PYTHON', 'SQL', 'TS \\ TypeScript', 'Redis', 'Google Cloud \\ GCP', 'Django', 'Docker', 'Make', 'Kubernetes']",1
"['SQL', 'Go', 'R', 'Oracle', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'VMware', 'Make']",1
"['SQL', 'Java', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Angular', 'Spring Boot', 'Docker', 'Kubernetes']",1
"['SQL', 'Java', 'Google Cloud \\ GCP', 'React', 'Angular', 'Spring Boot', 'Docker', 'Make', 'Kubernetes']",1
